Linguistic,Logical-Mathematical,Spatial,Bodily-Kinesthetic,Musical,Interpersonal,Intrapersonal,Naturalistic,Programming,Data_Analysis,Creativity,Mechanical_Skills,Building_Skills,Communication,Empathy,Writing,Marketing,Design_Skills,Recommended_Career_1,Recommended_Career_2,Recommended_Career_3
90,37,78,67,21,78,37,63,1,0,1,0,1,0,0,1,0,0,UX/UI Designer,Teacher,Financial Analyst
95,31,32,38,26,34,38,62,0,0,1,1,1,0,0,0,1,1,Data Scientist,Marketing Manager,Lawyer
66,81,56,62,82,54,53,64,0,0,0,1,1,0,0,1,1,1,Architect,UX/UI Designer,Content Writer
51,45,60,68,87,24,48,84,0,0,1,0,1,0,0,1,1,0,Mechanical Engineer,Architect,Lawyer
94,92,50,39,83,40,66,33,1,1,0,0,1,1,0,1,0,1,Mechanical Engineer,Financial Analyst,Graphic Designer
50,66,35,62,95,81,77,84,0,1,1,1,0,0,1,1,1,1,Architect,Digital Marketer,Content Writer
68,70,29,77,65,37,52,48,1,0,0,1,0,0,0,0,1,1,Architect,Doctor,Marketing Manager
90,56,71,85,50,57,99,66,1,0,1,0,0,0,1,1,0,0,Civil Engineer,Doctor,Teacher
47,94,61,30,95,22,54,73,0,1,1,1,0,1,0,0,0,1,Software Developer,Content Writer,Financial Analyst
96,77,39,63,66,72,54,48,0,1,0,1,0,1,0,1,0,1,Graphic Designer,Content Writer,Digital Marketer
60,85,76,43,100,78,82,98,1,1,1,0,0,0,1,0,1,0,Financial Analyst,Mechanical Engineer,Teacher
20,20,100,71,24,91,50,56,0,0,0,1,0,0,1,0,0,1,Architect,Civil Engineer,Lawyer
81,64,53,69,85,77,55,57,1,0,0,0,0,0,1,1,0,1,Software Developer,Data Scientist,Digital Marketer
73,26,55,77,44,86,98,53,1,1,0,1,1,1,1,1,1,0,Lawyer,Financial Analyst,Digital Marketer
62,92,29,28,38,46,58,73,1,0,0,1,0,1,1,0,0,1,Mechanical Engineer,Digital Marketer,Marketing Manager
84,24,77,20,25,29,62,67,0,0,1,0,1,0,1,0,0,1,Data Scientist,Marketing Manager,Architect
44,75,54,35,91,87,95,39,0,1,1,1,1,0,1,1,0,0,Financial Analyst,Lawyer,Marketing Manager
98,42,96,28,84,30,56,94,1,0,0,0,1,1,1,1,0,0,Digital Marketer,Software Developer,Data Scientist
26,75,82,99,79,63,62,21,1,0,0,0,1,1,0,1,0,0,Data Scientist,Software Developer,Content Writer
36,61,66,78,93,99,40,81,1,1,0,1,1,0,0,0,1,0,Content Writer,Software Developer,Teacher
32,40,35,45,99,37,99,20,1,0,1,0,0,0,0,1,0,0,Architect,Mechanical Engineer,Financial Analyst
68,30,79,77,75,43,52,69,0,1,1,0,1,0,1,1,1,1,Lawyer,Civil Engineer,Doctor
66,46,99,96,82,38,36,64,1,0,1,1,0,0,0,1,1,0,Mechanical Engineer,Content Writer,Lawyer
66,54,25,24,67,74,82,64,1,0,0,1,0,1,1,0,0,0,Financial Analyst,Digital Marketer,Architect
91,55,41,35,98,21,60,75,1,1,1,0,1,1,0,1,1,1,Software Developer,Architect,Digital Marketer
98,63,77,87,35,47,80,74,0,0,0,0,1,0,1,1,0,0,Digital Marketer,Mechanical Engineer,Content Writer
60,85,91,62,97,21,37,79,0,1,1,1,1,1,1,1,0,1,Financial Analyst,Psychologist,Digital Marketer
48,55,61,89,64,20,66,60,0,0,0,0,0,0,1,1,0,1,Architect,Content Writer,Marketing Manager
96,85,72,74,98,60,82,32,1,1,1,1,1,0,1,1,1,1,Lawyer,Mechanical Engineer,Architect
25,71,29,88,50,77,33,85,1,1,0,0,0,1,1,0,0,0,UX/UI Designer,Financial Analyst,Civil Engineer
95,49,50,42,90,72,55,84,1,0,0,1,1,0,1,1,1,1,Software Developer,Teacher,Marketing Manager
30,72,87,87,80,31,51,57,1,0,0,1,1,0,1,0,1,1,Doctor,Financial Analyst,Data Scientist
77,51,47,24,73,27,86,32,0,0,1,1,0,0,1,0,0,1,UX/UI Designer,Content Writer,Architect
61,29,49,88,54,76,66,20,1,0,0,0,1,1,0,0,1,0,Digital Marketer,Financial Analyst,Civil Engineer
83,100,34,48,87,93,78,74,1,0,0,0,0,1,0,1,0,0,Content Writer,Graphic Designer,Financial Analyst
20,67,93,100,88,72,99,99,0,0,0,0,1,1,1,0,1,1,Financial Analyst,Psychologist,Software Developer
92,68,63,26,48,86,30,24,1,0,0,1,1,0,1,0,1,1,Doctor,Mechanical Engineer,Graphic Designer
60,75,24,96,92,82,24,80,0,0,1,1,1,0,1,1,1,1,Architect,Mechanical Engineer,Lawyer
52,35,44,96,57,81,67,62,1,0,0,0,1,0,1,1,1,0,Mechanical Engineer,Marketing Manager,Digital Marketer
68,51,99,25,36,93,40,34,1,0,1,1,1,0,1,0,0,1,Data Scientist,Doctor,Teacher
92,90,79,78,90,34,75,21,0,1,1,0,1,0,1,1,1,1,Software Developer,Psychologist,Graphic Designer
56,22,21,31,68,69,90,35,1,1,1,0,1,1,0,1,1,1,Lawyer,Marketing Manager,Mechanical Engineer
30,61,46,68,32,92,42,39,1,1,1,1,0,0,0,0,0,1,Digital Marketer,Architect,UX/UI Designer
52,22,53,76,61,67,48,79,1,1,1,0,0,1,1,1,1,1,Digital Marketer,UX/UI Designer,Content Writer
87,58,91,73,88,49,78,64,0,1,0,0,1,0,0,1,0,0,Doctor,Data Scientist,UX/UI Designer
36,87,81,41,65,78,71,72,1,0,1,0,0,1,1,0,0,0,Software Developer,Digital Marketer,Lawyer
68,29,97,87,30,81,33,74,0,0,0,1,1,1,0,0,0,0,Graphic Designer,Teacher,Software Developer
57,61,60,34,52,56,51,23,0,0,0,1,0,1,1,1,0,0,UX/UI Designer,Lawyer,Software Developer
90,86,41,42,94,92,28,81,1,0,0,1,1,1,0,0,0,1,Teacher,Digital Marketer,UX/UI Designer
49,96,45,57,32,34,52,52,0,0,0,1,0,1,0,1,1,0,Graphic Designer,Software Developer,Financial Analyst
29,74,63,93,90,99,28,30,1,1,1,0,0,1,0,0,1,0,Software Developer,Teacher,Digital Marketer
73,61,81,34,77,29,84,87,1,0,1,1,1,1,1,0,1,1,Software Developer,Graphic Designer,UX/UI Designer
32,20,36,89,89,33,97,36,0,0,1,1,0,0,0,1,1,1,Digital Marketer,Doctor,Content Writer
26,99,30,68,58,67,96,67,0,1,0,0,0,0,0,1,1,1,Data Scientist,Civil Engineer,Software Developer
90,86,60,53,96,77,42,78,0,0,1,1,1,1,0,0,1,0,Psychologist,UX/UI Designer,Civil Engineer
69,95,54,32,69,58,27,79,0,0,0,0,1,0,0,1,1,0,Marketing Manager,Software Developer,Doctor
60,59,78,60,56,27,95,62,0,1,1,1,0,1,0,0,1,0,Data Scientist,Teacher,Software Developer
98,70,71,61,45,64,82,80,0,1,1,1,1,0,0,0,0,0,Teacher,Data Scientist,Civil Engineer
38,51,46,96,59,43,74,74,0,0,0,0,1,1,0,1,0,0,UX/UI Designer,Teacher,Marketing Manager
81,23,36,89,60,20,66,60,1,1,1,1,1,1,1,0,0,0,Financial Analyst,UX/UI Designer,Content Writer
50,52,65,20,48,44,39,100,0,0,1,0,0,0,0,1,1,0,Psychologist,Graphic Designer,Architect
47,47,68,59,28,67,27,63,0,0,0,1,1,1,0,1,1,1,UX/UI Designer,Mechanical Engineer,Doctor
85,45,29,45,58,42,25,67,0,0,1,0,0,1,0,1,0,0,Digital Marketer,Marketing Manager,Mechanical Engineer
89,65,47,24,98,99,51,27,0,1,0,0,0,0,0,0,1,1,Marketing Manager,Graphic Designer,Content Writer
25,54,64,36,24,48,44,62,0,1,0,1,1,0,0,1,0,1,Marketing Manager,Software Developer,Financial Analyst
68,49,91,35,63,50,43,98,0,1,0,0,0,1,0,1,1,1,Software Developer,Architect,Marketing Manager
25,21,23,23,66,85,47,64,1,0,1,0,1,1,1,0,1,1,UX/UI Designer,Data Scientist,Doctor
36,53,32,89,29,36,66,52,0,0,0,1,0,0,1,1,1,0,Marketing Manager,Digital Marketer,Graphic Designer
29,63,22,39,22,97,77,72,1,0,1,1,0,1,0,0,0,0,Architect,Data Scientist,Psychologist
54,22,48,28,79,42,65,93,1,0,1,1,1,0,0,0,1,1,Psychologist,Mechanical Engineer,Content Writer
48,70,37,60,78,74,83,37,1,0,0,0,1,0,1,0,1,1,Software Developer,Civil Engineer,Architect
40,26,70,70,96,63,53,89,0,0,0,1,1,1,1,1,0,0,UX/UI Designer,Software Developer,Digital Marketer
85,20,82,33,92,79,75,49,0,0,0,0,1,1,1,0,0,0,Graphic Designer,Mechanical Engineer,Doctor
45,47,27,59,94,58,35,88,0,1,0,0,1,1,0,1,1,1,Marketing Manager,Data Scientist,Digital Marketer
24,21,59,60,95,65,36,91,0,0,1,1,1,1,1,0,1,0,Content Writer,Graphic Designer,Data Scientist
37,68,23,28,76,72,39,63,1,1,0,1,1,0,0,1,1,0,Content Writer,Software Developer,Lawyer
44,52,67,24,85,27,60,83,1,1,1,0,0,0,0,1,1,0,Lawyer,Content Writer,Software Developer
100,63,79,46,47,72,37,91,1,1,0,1,0,0,0,1,0,0,Teacher,Mechanical Engineer,Graphic Designer
42,57,55,23,56,85,29,31,0,0,0,0,0,0,1,0,0,1,Digital Marketer,UX/UI Designer,Civil Engineer
85,81,41,97,95,38,59,75,0,0,0,1,0,0,1,0,1,1,Graphic Designer,UX/UI Designer,Psychologist
46,40,86,98,84,23,25,53,1,0,0,1,1,1,1,0,0,0,Digital Marketer,Mechanical Engineer,Psychologist
34,42,64,29,66,80,42,22,1,1,0,1,0,1,1,1,0,0,Psychologist,Teacher,Content Writer
65,68,94,54,59,36,71,46,1,1,1,0,1,0,1,1,0,1,Software Developer,Teacher,Psychologist
74,81,26,80,34,85,66,39,0,1,1,1,0,0,1,1,0,1,Doctor,Civil Engineer,Digital Marketer
47,33,100,46,34,64,81,63,0,0,1,0,1,1,0,0,0,1,Digital Marketer,Architect,Content Writer
44,33,76,73,27,52,83,33,1,1,1,1,0,0,0,0,0,1,Content Writer,Digital Marketer,Architect
56,53,73,75,45,96,21,34,1,0,0,0,1,1,0,0,1,1,Content Writer,Marketing Manager,UX/UI Designer
22,32,52,29,32,53,25,40,0,0,1,0,1,1,1,0,1,0,Doctor,Graphic Designer,Financial Analyst
85,51,93,45,56,97,53,32,0,0,0,0,1,1,1,0,0,1,Marketing Manager,Civil Engineer,Teacher
69,39,68,38,22,45,47,22,1,1,1,0,1,1,1,0,1,0,Architect,UX/UI Designer,Doctor
70,63,52,29,90,40,90,33,0,0,1,0,0,0,0,0,1,1,Data Scientist,Lawyer,Civil Engineer
77,36,61,100,87,55,68,68,0,0,0,0,0,0,1,0,1,1,Financial Analyst,Lawyer,Content Writer
80,90,47,26,82,55,99,55,0,0,1,0,1,0,0,1,0,1,Architect,Lawyer,Data Scientist
22,32,89,41,70,54,62,47,0,0,0,0,0,1,1,0,1,0,Teacher,Marketing Manager,Psychologist
29,83,97,97,67,80,33,40,1,1,0,1,1,0,0,0,1,0,Content Writer,Architect,Teacher
83,86,49,41,60,63,65,43,0,1,0,0,0,1,0,0,0,1,Mechanical Engineer,Software Developer,Digital Marketer
78,42,41,97,50,65,68,31,1,0,0,0,1,0,0,1,1,1,Doctor,Mechanical Engineer,Psychologist
33,82,96,91,45,30,72,27,0,0,0,1,1,1,1,0,0,1,Graphic Designer,Marketing Manager,Psychologist
72,88,80,87,77,49,25,84,1,1,1,1,1,0,0,0,0,0,Graphic Designer,UX/UI Designer,Data Scientist
88,64,36,31,88,38,67,29,0,1,0,1,1,1,1,0,0,1,Architect,Financial Analyst,Doctor
95,80,46,31,86,96,27,33,0,1,1,0,1,0,1,1,1,0,Data Scientist,Digital Marketer,Marketing Manager
95,34,37,79,91,24,92,37,0,0,0,0,1,1,1,1,1,0,Financial Analyst,Doctor,Software Developer
90,32,43,59,41,86,60,22,0,0,1,0,1,1,0,0,0,0,Data Scientist,Content Writer,Lawyer
96,26,57,83,33,37,22,48,1,1,0,1,1,0,1,1,0,0,Graphic Designer,Digital Marketer,Financial Analyst
46,81,83,61,100,84,67,79,0,1,0,0,1,1,1,1,1,1,Mechanical Engineer,Software Developer,Lawyer
43,25,36,52,27,99,26,92,0,1,0,1,0,0,1,0,1,0,Financial Analyst,Architect,Graphic Designer
67,86,74,26,84,68,45,40,1,1,0,1,0,1,1,0,1,1,Mechanical Engineer,Software Developer,Marketing Manager
72,68,31,67,81,74,43,70,1,1,0,0,1,1,0,0,1,1,Teacher,Marketing Manager,Civil Engineer
80,33,87,63,79,60,37,27,0,0,1,1,1,0,0,1,1,0,Financial Analyst,Graphic Designer,Civil Engineer
30,23,70,78,21,100,74,76,0,1,0,1,1,0,1,1,1,0,UX/UI Designer,Civil Engineer,Data Scientist
64,32,51,75,39,62,56,24,0,1,0,0,1,0,0,0,0,0,Psychologist,Data Scientist,Mechanical Engineer
98,38,69,39,100,26,96,84,1,0,1,0,0,1,1,1,0,0,Doctor,Content Writer,Data Scientist
46,56,76,72,97,63,41,65,0,1,0,0,1,1,1,0,1,1,Marketing Manager,Digital Marketer,Lawyer
48,100,65,73,45,86,63,27,0,0,0,0,0,1,0,1,0,0,Digital Marketer,Civil Engineer,Software Developer
82,43,84,46,61,59,92,40,1,0,0,1,1,1,1,1,1,0,UX/UI Designer,Psychologist,Financial Analyst
70,42,94,26,67,39,61,77,0,1,1,1,1,1,1,0,1,1,Lawyer,Teacher,Marketing Manager
20,95,41,38,91,61,98,34,1,0,1,0,0,0,0,0,0,0,Architect,Marketing Manager,Mechanical Engineer
97,86,40,79,54,64,82,29,1,1,0,1,0,1,1,1,0,1,Lawyer,Psychologist,Financial Analyst
26,51,29,96,78,33,56,70,1,1,0,1,1,0,1,1,1,1,Data Scientist,Civil Engineer,Teacher
66,36,29,28,53,72,56,50,1,0,0,1,0,1,1,1,0,0,UX/UI Designer,Financial Analyst,Civil Engineer
33,50,57,44,99,96,27,100,0,1,1,0,1,0,0,0,1,1,Civil Engineer,Mechanical Engineer,Teacher
52,84,58,49,83,55,35,67,1,1,1,1,1,0,1,1,0,1,Marketing Manager,Content Writer,Lawyer
52,42,45,72,33,24,24,42,1,1,0,1,1,1,1,1,1,0,Mechanical Engineer,Content Writer,Civil Engineer
30,51,77,83,33,27,47,88,1,1,0,1,1,1,0,0,1,0,Graphic Designer,Civil Engineer,Digital Marketer
24,73,61,67,57,48,69,31,0,0,0,0,0,0,1,0,0,1,Architect,Data Scientist,Lawyer
42,54,70,87,69,78,56,72,0,0,1,0,1,0,0,0,1,1,Financial Analyst,Content Writer,Digital Marketer
79,47,27,92,95,98,45,46,0,0,0,0,1,0,1,0,1,1,Architect,UX/UI Designer,Graphic Designer
79,37,39,61,49,43,29,29,0,1,0,1,0,1,1,1,1,1,Teacher,Marketing Manager,Mechanical Engineer
36,78,50,51,36,50,98,98,1,0,0,1,0,0,1,1,1,0,Digital Marketer,UX/UI Designer,Civil Engineer
20,87,21,77,24,59,31,27,1,1,0,1,1,1,1,0,0,1,Mechanical Engineer,Civil Engineer,Lawyer
39,62,28,96,62,76,28,54,0,0,0,0,0,1,1,0,1,1,Mechanical Engineer,Doctor,Psychologist
45,25,53,76,69,70,36,21,0,0,1,0,0,0,1,1,1,0,Architect,UX/UI Designer,Psychologist
75,73,79,64,37,40,51,27,0,0,1,1,0,1,0,0,1,0,Mechanical Engineer,Doctor,Lawyer
72,58,50,44,76,88,67,76,0,1,1,1,1,1,1,0,0,0,Digital Marketer,UX/UI Designer,Financial Analyst
76,70,42,39,55,73,46,82,1,1,1,1,0,0,0,1,1,0,Mechanical Engineer,Marketing Manager,Data Scientist
40,82,34,43,90,68,31,32,0,0,1,1,1,0,0,1,0,0,Graphic Designer,Software Developer,Doctor
40,75,41,22,25,38,39,90,1,1,0,1,0,1,1,1,0,1,Civil Engineer,Graphic Designer,Psychologist
25,45,23,61,63,93,70,84,1,0,0,1,1,1,0,1,1,0,Mechanical Engineer,Lawyer,Marketing Manager
66,86,54,54,92,84,37,34,0,1,1,1,1,0,0,1,0,0,Graphic Designer,UX/UI Designer,Mechanical Engineer
38,53,48,89,67,45,28,31,0,1,1,0,0,0,1,1,1,0,Data Scientist,Financial Analyst,Mechanical Engineer
35,47,59,41,71,82,76,84,0,1,1,0,0,0,0,0,0,1,Financial Analyst,Graphic Designer,Teacher
35,69,56,63,55,63,61,27,1,0,1,1,0,0,0,1,1,0,Lawyer,Civil Engineer,Content Writer
66,67,98,90,100,23,75,99,1,0,1,1,0,0,0,1,1,0,UX/UI Designer,Financial Analyst,Digital Marketer
36,58,60,28,58,83,26,83,0,1,1,0,0,0,0,0,1,0,Digital Marketer,Psychologist,Data Scientist
39,71,32,63,84,67,29,92,0,1,0,0,0,0,0,0,0,0,Marketing Manager,Content Writer,Data Scientist
53,65,91,42,96,47,90,51,1,1,1,1,0,1,0,0,1,1,Marketing Manager,UX/UI Designer,Software Developer
33,80,73,63,99,93,79,89,0,1,0,1,1,0,1,0,1,1,UX/UI Designer,Psychologist,Architect
62,43,50,87,59,58,60,86,1,1,1,0,1,0,1,1,0,1,Doctor,Teacher,Lawyer
70,69,77,46,95,36,67,74,1,1,0,0,0,1,0,0,0,1,Doctor,Graphic Designer,Data Scientist
28,70,60,64,97,99,96,48,1,0,1,1,1,0,0,1,1,1,Graphic Designer,Data Scientist,Software Developer
76,90,54,44,34,73,51,48,0,1,1,0,0,0,0,0,0,0,Teacher,Data Scientist,Mechanical Engineer
71,47,52,78,36,78,100,48,0,0,0,1,0,0,1,1,1,1,Financial Analyst,Mechanical Engineer,Psychologist
42,90,61,89,46,83,84,45,1,1,1,1,0,1,0,1,0,1,Psychologist,Software Developer,Graphic Designer
96,90,29,89,59,76,93,77,0,0,0,0,0,1,0,0,0,1,Psychologist,Content Writer,Software Developer
47,50,91,93,41,58,75,26,0,1,1,1,1,1,1,1,0,0,UX/UI Designer,Teacher,Software Developer
24,70,65,59,70,77,86,20,0,0,0,1,1,1,0,1,1,1,UX/UI Designer,Digital Marketer,Doctor
30,49,93,40,38,54,59,90,1,1,0,1,0,0,1,1,1,1,Psychologist,Mechanical Engineer,Doctor
63,54,87,38,68,43,44,73,0,1,0,1,1,0,0,0,0,1,Teacher,Software Developer,Data Scientist
84,59,74,69,88,84,39,55,0,0,1,1,1,0,1,1,1,0,UX/UI Designer,Data Scientist,Digital Marketer
69,52,96,23,39,93,97,65,1,1,1,0,0,0,1,0,1,1,Mechanical Engineer,Graphic Designer,Doctor
71,92,59,46,84,47,84,88,0,1,0,0,0,1,1,0,0,1,Mechanical Engineer,Civil Engineer,Architect
40,62,48,32,25,46,62,26,1,1,0,0,0,0,0,0,0,0,Psychologist,Data Scientist,Architect
100,23,100,53,96,60,35,49,0,1,1,0,0,1,1,1,0,1,Content Writer,Civil Engineer,Lawyer
21,95,56,86,77,95,29,66,0,1,0,1,0,0,1,1,1,0,Lawyer,Content Writer,Architect
91,94,55,33,66,53,32,41,0,0,1,0,1,0,1,1,0,1,Civil Engineer,Mechanical Engineer,Architect
34,98,70,29,79,65,84,65,0,0,1,0,0,0,1,0,1,0,Marketing Manager,Digital Marketer,Financial Analyst
33,29,54,86,37,83,77,40,1,1,1,1,0,0,1,1,0,0,Civil Engineer,Software Developer,Teacher
80,69,28,76,34,47,31,74,0,1,1,0,0,1,1,0,0,1,Doctor,Software Developer,Mechanical Engineer
97,47,83,98,89,88,45,84,1,1,1,0,1,0,0,0,0,1,Architect,Teacher,Content Writer
49,37,22,60,50,65,40,46,0,1,0,1,1,0,0,1,0,0,Architect,Doctor,Teacher
71,98,63,43,87,24,77,31,1,0,0,0,1,0,0,0,1,1,UX/UI Designer,Marketing Manager,Civil Engineer
75,73,56,90,33,21,47,25,0,1,1,1,1,1,1,0,0,1,Lawyer,Teacher,Doctor
33,72,52,45,96,50,85,94,1,0,1,0,0,1,0,1,1,0,Data Scientist,Graphic Designer,Doctor
63,29,75,58,35,64,57,62,0,1,1,1,1,0,0,1,0,1,Lawyer,Teacher,Graphic Designer
50,54,31,88,26,42,46,26,1,0,1,0,0,0,0,0,0,0,UX/UI Designer,Lawyer,Data Scientist
69,35,82,68,61,30,94,97,1,1,1,1,0,1,1,1,0,0,Architect,Lawyer,Doctor
92,74,67,85,87,80,97,62,1,1,0,0,0,0,0,1,0,1,Software Developer,Psychologist,Architect
72,28,79,51,43,91,26,37,1,1,0,1,0,1,0,0,1,1,Lawyer,Digital Marketer,UX/UI Designer
50,98,41,53,59,81,30,89,0,0,1,0,0,0,0,1,1,1,Financial Analyst,Graphic Designer,Teacher
79,27,47,50,41,98,20,50,0,1,1,0,1,1,1,1,1,1,Lawyer,Financial Analyst,Marketing Manager
27,42,58,55,20,21,22,55,1,1,0,0,0,0,1,0,0,1,Teacher,UX/UI Designer,Marketing Manager
35,64,39,48,30,40,77,38,1,1,0,1,1,1,0,1,0,1,Content Writer,Graphic Designer,Data Scientist
47,42,74,69,89,91,82,57,0,1,0,0,0,0,0,1,0,1,Architect,Data Scientist,Graphic Designer
46,51,52,61,58,81,55,39,1,0,0,0,0,0,1,1,0,0,Doctor,Civil Engineer,Marketing Manager
79,87,42,97,67,64,74,87,0,1,0,1,1,1,1,0,0,1,Teacher,Architect,Mechanical Engineer
28,27,88,77,59,96,77,92,1,0,1,1,1,1,0,1,1,0,Marketing Manager,Content Writer,Graphic Designer
45,82,40,69,26,58,33,29,1,1,1,0,0,1,1,0,0,0,Graphic Designer,UX/UI Designer,Content Writer
41,34,78,84,54,22,32,77,0,0,0,1,0,1,0,1,1,1,Mechanical Engineer,Data Scientist,UX/UI Designer
49,29,65,63,27,61,99,50,1,1,1,1,0,0,0,0,0,0,Software Developer,Marketing Manager,Graphic Designer
25,71,79,64,39,73,38,93,1,1,0,0,0,0,0,0,1,1,Data Scientist,UX/UI Designer,Doctor
48,90,28,64,77,37,90,77,0,1,0,1,1,1,1,1,1,0,Teacher,Mechanical Engineer,Marketing Manager
52,76,89,48,78,53,93,41,0,0,0,1,0,0,1,0,0,0,Teacher,Content Writer,Marketing Manager
64,97,69,68,33,58,100,88,1,0,1,1,0,1,1,1,1,1,Teacher,Graphic Designer,Lawyer
95,35,36,83,41,55,45,88,0,0,1,1,1,0,0,1,0,0,Teacher,UX/UI Designer,Digital Marketer
76,32,43,49,73,94,28,73,0,1,0,1,1,0,0,1,1,0,Marketing Manager,Content Writer,Financial Analyst
89,91,35,21,96,87,83,44,0,0,0,1,0,1,1,1,0,0,Content Writer,Mechanical Engineer,Psychologist
38,23,85,71,98,81,38,44,0,1,0,0,0,1,0,1,0,0,Psychologist,UX/UI Designer,Content Writer
51,70,37,33,22,66,58,86,1,1,1,1,1,0,1,0,0,1,Mechanical Engineer,Graphic Designer,Data Scientist
68,73,83,27,76,63,32,100,1,0,0,0,0,0,0,0,1,0,UX/UI Designer,Teacher,Psychologist
67,89,64,92,40,31,79,36,0,1,0,0,1,1,1,0,0,1,Civil Engineer,Graphic Designer,Lawyer
54,94,51,57,70,88,100,88,0,1,0,0,1,1,0,0,1,1,Mechanical Engineer,Graphic Designer,Digital Marketer
41,66,28,25,56,98,77,77,0,1,1,0,1,1,0,0,0,0,Graphic Designer,Lawyer,Mechanical Engineer
47,60,43,52,79,81,89,87,0,0,0,0,1,1,0,1,0,0,Civil Engineer,Content Writer,Digital Marketer
29,35,60,74,39,90,52,97,1,0,0,1,0,0,0,0,0,1,Civil Engineer,UX/UI Designer,Teacher
58,38,20,79,62,29,72,85,1,1,0,0,1,1,1,0,1,0,Lawyer,Graphic Designer,Civil Engineer
96,22,78,74,75,85,96,53,0,1,0,0,0,0,0,1,0,0,Software Developer,Civil Engineer,Psychologist
99,62,44,30,90,61,49,38,1,0,0,0,1,0,1,1,1,0,Architect,UX/UI Designer,Financial Analyst
76,75,36,86,29,54,100,89,1,1,0,1,1,0,1,1,1,1,Doctor,Civil Engineer,Financial Analyst
51,47,52,92,98,94,100,76,1,0,1,0,1,1,0,1,1,1,Architect,Marketing Manager,Software Developer
50,56,81,69,78,73,66,82,1,1,0,0,0,0,0,0,0,0,Psychologist,Graphic Designer,Marketing Manager
28,73,68,57,84,41,81,79,1,1,1,1,0,1,1,0,0,0,Mechanical Engineer,Digital Marketer,UX/UI Designer
98,27,87,60,27,78,22,28,0,0,1,0,1,0,1,0,0,0,Digital Marketer,UX/UI Designer,Content Writer
27,62,80,36,37,62,58,32,1,1,1,0,0,1,1,1,0,0,Software Developer,Doctor,Data Scientist
62,99,42,94,26,78,27,75,1,1,1,1,0,0,0,0,0,1,Graphic Designer,Financial Analyst,Marketing Manager
29,20,56,56,37,90,40,24,1,1,1,1,1,0,0,1,0,0,Marketing Manager,Software Developer,Content Writer
40,38,64,50,66,37,73,27,0,1,0,1,1,0,0,0,1,1,Architect,Mechanical Engineer,Lawyer
91,95,36,78,84,80,53,90,0,1,0,1,1,0,1,0,1,0,Software Developer,Doctor,Civil Engineer
100,91,73,34,41,48,63,77,0,0,1,1,1,0,0,0,1,1,Psychologist,Graphic Designer,Digital Marketer
69,32,51,39,67,55,23,99,1,1,1,0,1,0,1,1,1,1,Content Writer,Digital Marketer,Lawyer
59,67,22,59,75,83,40,62,1,0,1,0,0,0,0,1,0,1,Graphic Designer,UX/UI Designer,Lawyer
58,34,75,54,99,68,55,59,0,0,0,1,1,0,0,1,1,0,UX/UI Designer,Doctor,Software Developer
39,34,85,82,88,48,82,32,0,1,1,0,0,1,1,1,0,1,Doctor,Digital Marketer,Software Developer
88,87,58,47,100,50,87,65,0,1,0,0,1,0,0,0,1,1,UX/UI Designer,Civil Engineer,Financial Analyst
41,39,34,77,39,34,86,51,0,1,1,1,1,0,1,1,0,1,Marketing Manager,Civil Engineer,Graphic Designer
77,80,89,22,74,66,30,68,0,0,1,1,0,1,1,0,1,0,Financial Analyst,Digital Marketer,Data Scientist
57,84,85,34,26,97,23,34,1,0,1,1,1,0,1,1,0,0,Financial Analyst,Graphic Designer,Digital Marketer
42,99,80,71,89,52,21,49,0,1,1,0,0,0,0,1,0,0,Data Scientist,Software Developer,Content Writer
30,92,80,36,79,34,29,96,0,0,1,1,0,0,1,1,0,0,Digital Marketer,Financial Analyst,Software Developer
24,90,95,71,40,69,81,41,0,1,1,0,0,0,1,1,1,1,Marketing Manager,Civil Engineer,Software Developer
68,79,92,59,46,59,46,71,1,1,0,0,0,0,0,0,1,0,Marketing Manager,Graphic Designer,Digital Marketer
93,83,36,47,21,59,90,84,0,0,0,0,1,1,1,0,1,0,Doctor,Civil Engineer,Graphic Designer
92,46,76,20,43,58,58,34,1,1,0,0,1,1,1,1,0,1,Content Writer,Software Developer,Doctor
70,88,61,31,36,82,23,83,0,0,1,1,1,1,1,1,1,0,Digital Marketer,Marketing Manager,Doctor
72,81,38,20,66,48,96,34,0,1,1,0,0,1,0,1,1,1,Architect,Doctor,Graphic Designer
94,88,85,58,60,94,21,60,1,1,1,1,1,0,0,1,0,0,Graphic Designer,UX/UI Designer,Doctor
83,41,58,36,34,80,56,93,1,0,0,0,1,1,0,1,1,1,UX/UI Designer,Financial Analyst,Data Scientist
92,89,66,21,65,52,82,52,1,0,0,1,0,1,0,0,1,1,Content Writer,Doctor,Civil Engineer
71,23,71,57,48,45,37,48,0,0,1,0,0,0,0,0,0,0,Data Scientist,Teacher,Graphic Designer
88,35,100,65,97,74,55,98,0,1,1,0,1,0,0,0,0,1,Digital Marketer,Teacher,Doctor
60,69,87,30,69,26,96,68,1,0,1,1,0,0,1,1,1,1,Software Developer,Architect,Data Scientist
80,96,50,90,52,20,60,59,1,0,1,0,0,1,0,1,1,0,Mechanical Engineer,Psychologist,UX/UI Designer
40,80,29,39,78,76,87,96,1,0,1,0,0,0,0,0,1,0,Graphic Designer,Architect,Civil Engineer
